id,release_date,movie,production_budget,domestic_gross,worldwide_gross,total_gross,profit,Year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
58,2017-12-22,Pitch Perfect 3,45000000.0,104897530.0,185736412.0,290633942.0,245633942.0,2017,tt4765284,Pitch Perfect 3,Pitch Perfect 3,2017,93.0,"Comedy,Music",5.8,45127
63,1994-07-20,The Client,45000000.0,92115211.0,117615211.0,209730422.0,164730422.0,1994,tt2072962,The Client,Eui-roi-in,2011,123.0,"Drama,Thriller",6.9,1186
64,2011-11-23,The Muppets,45000000.0,88625922.0,160971922.0,249597844.0,204597844.0,2011,tt1204342,The Muppets,The Muppets,2011,103.0,"Adventure,Comedy,Family",7.1,82752
68,2016-10-07,The Girl on the Train,45000000.0,75395035.0,174278214.0,249673249.0,204673249.0,2016,tt2387589,The Girl on the Train,The Girl on the Train,2013,80.0,Thriller,4.4,819
68,2016-10-07,The Girl on the Train,45000000.0,75395035.0,174278214.0,249673249.0,204673249.0,2016,tt3631112,The Girl on the Train,The Girl on the Train,2016,112.0,"Crime,Drama,Mystery",6.5,150977
73,2010-03-19,The Bounty Hunter,45000000.0,67061228.0,135808837.0,202870065.0,157870065.0,2010,tt1038919,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",5.6,112444
73,2010-03-19,The Bounty Hunter,45000000.0,67061228.0,135808837.0,202870065.0,157870065.0,2010,tt1472211,The Bounty Hunter,The Bounty Hunter,2010,91.0,Unknown,6.3,29
79,1996-08-09,Jack,45000000.0,58617334.0,58617334.0,117234668.0,72234668.0,1996,tt3469918,Jack,Jack,2014,103.0,Drama,7.3,900
79,1996-08-09,Jack,45000000.0,58617334.0,58617334.0,117234668.0,72234668.0,1996,tt4955062,Jack,Jack,2015,97.0,"Crime,Drama",5.9,108
81,2016-12-09,Office Christmas Party,45000000.0,54767494.0,91323299.0,146090793.0,101090793.0,2016,tt1711525,Office Christmas Party,Office Christmas Party,2016,105.0,Comedy,5.8,59253
88,2012-07-06,Savages,45000000.0,47323100.0,82513490.0,129836590.0,84836590.0,2012,tt1615065,Savages,Savages,2012,131.0,"Crime,Drama,Thriller",6.5,115793
90,2014-05-23,Blended,45000000.0,46290741.0,127990741.0,174281482.0,129281482.0,2014,tt1086772,Blended,Blended,2014,117.0,"Comedy,Romance",6.5,106491
91,2017-06-16,All Eyez on Me,45000000.0,44922302.0,54876855.0,99799157.0,54799157.0,2017,tt1666185,All Eyez on Me,All Eyez on Me,2017,139.0,"Biography,Drama,Music",5.8,18541
3,1994-11-04,Frankenstein,45000000.0,22006296.0,112006296.0,134012592.0,89012592.0,1994,tt1795369,Frankenstein,National Theatre Live: Frankenstein,2011,130.0,Drama,9.0,1832
3,1994-11-04,Frankenstein,45000000.0,22006296.0,112006296.0,134012592.0,89012592.0,1994,tt2286560,Frankenstein,Frankenstein,2011,82.0,"Drama,Horror",1.9,67
3,1994-11-04,Frankenstein,45000000.0,22006296.0,112006296.0,134012592.0,89012592.0,1994,tt4086032,Frankenstein,Frankenstein,2015,89.0,"Horror,Sci-Fi,Thriller",5.1,2089
6,2019-05-03,UglyDolls,45000000.0,19894664.0,24644664.0,44539328.0,-460672.0,2019,tt1946502,UglyDolls,UglyDolls,2019,87.0,"Adventure,Animation,Comedy",4.5,1176
7,2001-01-19,The Pledge,45000000.0,19719930.0,29406132.0,49126062.0,4126062.0,2001,tt1878917,The Pledge,The Pledge,2011,118.0,"Drama,Family",6.3,164
10,2005-07-01,Rebound,45000000.0,16809014.0,17492014.0,34301028.0,-10698972.0,2005,tt2837194,Rebound,Rebound,2014,84.0,"Horror,Mystery,Thriller",4.2,259
11,2010-02-19,The Ghost Writer,45000000.0,15541549.0,65532491.0,81074040.0,36074040.0,2010,tt1139328,The Ghost Writer,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",7.2,148274
15,2012-09-21,Dredd,45000000.0,13414714.0,41467606.0,54882320.0,9882320.0,2012,tt1343727,Dredd,Dredd,2012,95.0,"Action,Crime,Sci-Fi",7.1,234616
16,2011-10-28,The Rum Diary,45000000.0,13109815.0,21544732.0,34654547.0,-10345453.0,2011,tt0376136,The Rum Diary,The Rum Diary,2011,119.0,"Comedy,Drama",6.2,94787
18,2018-12-21,Welcome to Marwen,45000000.0,10763520.0,12874922.0,23638442.0,-21361558.0,2018,tt3289724,Welcome to Marwen,Welcome to Marwen,2018,116.0,"Biography,Comedy,Drama",6.1,8920
19,2011-10-21,Johnny English Reborn,45000000.0,8406711.0,164640401.0,173047112.0,128047112.0,2011,tt1634122,Johnny English Reborn,Johnny English Reborn,2011,101.0,"Action,Adventure,Comedy",6.3,110824
24,2002-12-25,Pinocchio,45000000.0,3681811.0,31681811.0,35363622.0,-9636378.0,2002,tt1693039,Pinocchio,Pinocchio,2012,75.0,"Animation,Family,Fantasy",6.3,224
24,2002-12-25,Pinocchio,45000000.0,3681811.0,31681811.0,35363622.0,-9636378.0,2002,tt4242112,Pinocchio,Pinocchio,2015,91.0,"Family,Fantasy",4.9,46
24,2002-12-25,Pinocchio,45000000.0,3681811.0,31681811.0,35363622.0,-9636378.0,2002,tt5263832,Pinocchio,Pinocchio,2015,75.0,Documentary,6.8,8
26,2012-12-31,Foodfight!,45000000.0,0.0,73706.0,73706.0,-44926294.0,2012,tt0249516,Foodfight!,Foodfight!,2012,91.0,"Action,Animation,Comedy",1.9,8248
27,2012-10-12,Argo,44500000.0,136025503.0,227140757.0,363166260.0,318666260.0,2012,tt1024648,Argo,Argo,2012,120.0,"Biography,Drama,Thriller",7.7,534683
31,2010-07-30,Charlie St. Cloud,44000000.0,31206263.0,48478084.0,79684347.0,35684347.0,2010,tt1438254,Charlie St. Cloud,Charlie St. Cloud,2010,99.0,"Drama,Fantasy,Romance",6.5,55016
32,1996-02-02,The Juror,44000000.0,22730924.0,22730924.0,45461848.0,1461848.0,1996,tt6985094,The Juror,Bae-sim-won,2019,114.0,Drama,6.3,13
33,2014-02-06,The Interview,44000000.0,6105175.0,12342632.0,18447807.0,-25552193.0,2014,tt2788710,The Interview,The Interview,2014,112.0,Comedy,6.5,286341
34,1980-11-19,Heaven's Gate,44000000.0,3484331.0,3484523.0,6968854.0,-37031146.0,1980,tt3570720,Heaven's Gate,Heaven's Gate,2013,47.0,Documentary,6.8,5
35,2013-06-28,The Heat,43000000.0,159581587.0,229727774.0,389309361.0,346309361.0,2013,tt2404463,The Heat,The Heat,2013,117.0,"Action,Comedy,Crime",6.6,153501
41,2017-01-06,A Monster Calls,43000000.0,3740823.0,46414530.0,50155353.0,7155353.0,2017,tt3416532,A Monster Calls,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",7.5,70416
42,2011-01-28,The Mechanic,42500000.0,29121498.0,76347393.0,105468891.0,62968891.0,2011,tt0472399,The Mechanic,The Mechanic,2011,93.0,"Action,Crime,Thriller",6.6,141254
44,2012-03-16,21 Jump Street,42000000.0,138447667.0,202812429.0,341260096.0,299260096.0,2012,tt1232829,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",7.2,477771
48,1992-07-01,Boomerang,42000000.0,70052444.0,131052444.0,201104888.0,159104888.0,1992,tt3582040,Boomerang,Boomerang,2015,101.0,"Drama,Romance",6.6,790
48,1992-07-01,Boomerang,42000000.0,70052444.0,131052444.0,201104888.0,159104888.0,1992,tt8023700,Boomerang,Boomerang,2019,120.0,"Action,Thriller",5.8,218
48,1992-07-01,Boomerang,42000000.0,70052444.0,131052444.0,201104888.0,159104888.0,1992,tt8027144,Boomerang,Boomerang,2018,90.0,Comedy,6.3,6
51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,103704355.0,61704355.0,2017,tt1245534,Snatched,Snatched,2011,81.0,Comedy,5.5,61
51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,103704355.0,61704355.0,2017,tt2334871,Snatched,Snatched,2017,90.0,"Action,Adventure,Comedy",4.5,29997
52,2012-10-12,Here Comes the Boom,42000000.0,45290318.0,73239258.0,118529576.0,76529576.0,2012,tt1648179,Here Comes the Boom,Here Comes the Boom,2012,105.0,"Action,Comedy,Sport",6.4,81761
55,2011-03-11,Red Riding Hood,42000000.0,37662162.0,91678442.0,129340604.0,87340604.0,2011,tt1486185,Red Riding Hood,Red Riding Hood,2011,100.0,"Fantasy,Horror,Mystery",5.5,102369
58,2018-12-25,Holmes & Watson,42000000.0,30568743.0,41926605.0,72495348.0,30495348.0,2018,tt1255919,Holmes & Watson,Holmes & Watson,2018,90.0,"Adventure,Comedy,Crime",3.8,17661
59,2012-01-27,One for the Money,42000000.0,26414527.0,36197221.0,62611748.0,20611748.0,2012,tt1598828,One for the Money,One for the Money,2012,91.0,"Action,Comedy,Crime",5.3,38473
63,1992-10-02,Hero,42000000.0,19487173.0,66787173.0,86274346.0,44274346.0,1992,tt1527827,Hero,Hero,2014,91.0,Drama,6.4,21
63,1992-10-02,Hero,42000000.0,19487173.0,66787173.0,86274346.0,44274346.0,1992,tt2429086,Hero,Hero,2012,163.0,"Action,Drama,Thriller",3.8,200
63,1992-10-02,Hero,42000000.0,19487173.0,66787173.0,86274346.0,44274346.0,1992,tt4226970,Hero,Hero,2015,120.0,"Crime,Drama",6.3,263
63,1992-10-02,Hero,42000000.0,19487173.0,66787173.0,86274346.0,44274346.0,1992,tt4467202,Hero,Hero,2015,145.0,"Action,Drama,Romance",3.7,1998
64,2012-01-27,Man on a Ledge,42000000.0,18620000.0,49621440.0,68241440.0,26241440.0,2012,tt1568338,Man on a Ledge,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",6.6,137507
65,2010-12-03,The Warrior's Way,42000000.0,5666340.0,8514325.0,14180665.0,-27819335.0,2010,tt1032751,The Warrior's Way,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",6.3,24271
71,2019-05-31,Rocketman,41000000.0,57342725.0,108642725.0,165985450.0,124985450.0,2019,tt2066051,Rocketman,Rocketman,2019,121.0,"Biography,Drama,Music",7.7,24266
74,2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0,14888662.0,-26111338.0,2011,tt1053810,The Big Year,The Big Year,2011,100.0,Comedy,6.2,39522
77,2010-06-11,The Karate Kid,40000000.0,176591618.0,351774938.0,528366556.0,488366556.0,2010,tt1155076,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",6.2,146401
78,2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0,737165331.0,697165331.0,2015,tt2322441,Fifty Shades of Grey,Fifty Shades of Grey,2015,125.0,"Drama,Romance,Thriller",4.1,279126
79,2009-06-19,The Proposal,40000000.0,163958031.0,314709717.0,478667748.0,438667748.0,2009,tt8106592,The Proposal,The Proposal,2018,86.0,Documentary,5.6,41
80,2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,407996101.0,367996101.0,2013,tt1800241,American Hustle,American Hustle,2013,138.0,"Crime,Drama",7.2,418221
83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,584081736.0,544081736.0,2014,tt2872732,Lucy,Lucy,2014,89.0,"Action,Sci-Fi,Thriller",6.4,403194
83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,584081736.0,544081736.0,2014,tt6142034,Lucy,Lucy,2016,40.0,Documentary,7.0,6
84,2013-12-25,Lone Survivor,40000000.0,125095601.0,149804632.0,274900233.0,234900233.0,2013,tt1091191,Lone Survivor,Lone Survivor,2013,121.0,"Action,Biography,Drama",7.5,246641
91,2010-10-01,The Social Network,40000000.0,96962694.0,224922135.0,321884829.0,281884829.0,2010,tt1285016,The Social Network,The Social Network,2010,120.0,"Biography,Drama",7.7,568578
95,2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,215690001.0,175690001.0,2016,tt2869728,Ride Along 2,Ride Along 2,2016,102.0,"Action,Comedy,Crime",5.9,48688
97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,196922906.0,156922906.0,2015,tt2561572,Get Hard,Get Hard,2015,100.0,"Comedy,Crime",6.0,111187
100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,239222128.0,199222128.0,2016,tt2140479,The Accountant,The Accountant,2016,128.0,"Action,Crime,Drama",7.3,233022
1,2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,242761602.0,202761602.0,2014,tt2096672,Dumb and Dumber To,Dumb and Dumber To,2014,109.0,"Adventure,Comedy",5.6,118646
2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,279022386.0,239022386.0,2014,tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",6.0,122889
6,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,272880382.0,232880382.0,2015,tt1636456,The Intern,El pasante,2010,65.0,Unknown,5.5,22
6,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,272880382.0,232880382.0,2015,tt2361509,The Intern,The Intern,2015,121.0,"Comedy,Drama",7.1,191494
10,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,234812092.0,194812092.0,2015,tt3682448,Bridge of Spies,Bridge of Spies,2015,142.0,"Drama,History,Thriller",7.6,263004
17,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168904682.0,236114297.0,196114297.0,2016,tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",8.1,366904
21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,199809480.0,159809480.0,2011,tt1401152,Unknown,Unknown,2011,113.0,"Action,Mystery,Thriller",6.9,235167
21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,199809480.0,159809480.0,2011,tt2402731,Unknown,Unknown,2012,96.0,Drama,6.9,14
22,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0,152609401.0,112609401.0,2010,tt1226229,Get Him to the Greek,Get Him to the Greek,2010,109.0,"Adventure,Comedy,Music",6.4,161653
25,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,145154286.0,105154286.0,2011,tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,118.0,"Crime,Drama,Thriller",7.3,196109
31,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,160390714.0,120390714.0,2014,tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014,108.0,"Comedy,Crime",6.3,144442
35,2010-07-09,Predators,40000000.0,52000688.0,127234389.0,179235077.0,139235077.0,2010,tt1424381,Predators,Predators,2010,107.0,"Action,Adventure,Sci-Fi",6.4,199764
36,2012-08-15,The Odd Life of Timothy Green,40000000.0,51853450.0,55249159.0,107102609.0,67102609.0,2012,tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012,105.0,"Comedy,Drama,Family",6.6,42770
43,2014-06-20,Jersey Boys,40000000.0,47047013.0,65282732.0,112329745.0,72329745.0,2014,tt1742044,Jersey Boys,Jersey Boys,2014,134.0,"Biography,Drama,Music",6.8,30410
49,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,197598808.0,157598808.0,2011,tt1622979,Final Destination 5,Final Destination 5,2011,92.0,Horror,5.9,98061
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,116268720.0,76268720.0,2018,tt1785670,Widows,Viudas,2011,100.0,"Comedy,Drama",6.3,484
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,116268720.0,76268720.0,2018,tt4218572,Widows,Widows,2018,129.0,"Crime,Drama,Thriller",7.0,61615
54,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,164612982.0,124612982.0,2014,tt1956620,Sex Tape,Sex Tape,2014,94.0,"Comedy,Romance",5.1,100520
55,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,134170518.0,94170518.0,2011,tt1262416,Scream 4,Scream 4,2011,111.0,"Horror,Mystery",6.2,118779
58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,138575051.0,98575051.0,2011,tt1092026,Paul,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567
58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,138575051.0,98575051.0,2011,tt5132504,Paul,Paul,2016,71.0,Drama,4.8,6
59,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,78428889.0,38428889.0,2012,tt1694020,The Guilt Trip,The Guilt Trip,2012,95.0,"Comedy,Drama",5.8,33702
60,2011-08-26,Colombiana,40000000.0,36665854.0,72295262.0,108961116.0,68961116.0,2011,tt1657507,Colombiana,Colombiana,2011,108.0,"Action,Drama,Thriller",6.4,87659
62,2018-01-12,The Commuter,40000000.0,36343858.0,101985431.0,138329289.0,98329289.0,2018,tt1590193,The Commuter,The Commuter,2018,105.0,"Action,Mystery,Thriller",6.3,83114
67,2011-04-08,Arthur,40000000.0,33035397.0,47787943.0,80823340.0,40823340.0,2011,tt1334512,Arthur,Arthur,2011,110.0,"Comedy,Romance",5.7,49013
69,2016-12-21,Patriots Day,40000000.0,31886361.0,52837989.0,84724350.0,44724350.0,2016,tt4572514,Patriots Day,Patriots Day,2016,133.0,"Action,Crime,Drama",7.4,76204
73,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0,90806802.0,50806802.0,2010,tt1126618,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",6.5,67367
75,2019-05-03,Long Shot,40000000.0,30202860.0,43711031.0,73913891.0,33913891.0,2019,tt2139881,Long Shot,Long Shot,2019,125.0,"Comedy,Romance",7.2,12814
76,2000-08-25,The Art of War,40000000.0,30199105.0,30199105.0,60398210.0,20398210.0,2000,tt7091956,The Art of War,The Art of War,2018,96.0,War,2.8,9
77,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,99614520.0,59614520.0,2013,tt1661382,Grudge Match,Grudge Match,2013,113.0,"Comedy,Drama,Sport",6.4,54080
81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,28370522.0,57438389.0,85808911.0,45808911.0,2017,tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017,91.0,"Adventure,Animation,Comedy",5.5,4820
84,2017-01-27,Resident Evil: The Final Chapter,40000000.0,26844692.0,314101190.0,340945882.0,300945882.0,2017,tt2592614,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,2016,107.0,"Action,Horror,Sci-Fi",5.6,74979
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,56776929.0,16776929.0,2017,tt1961562,The House,The House,2011,109.0,"Drama,Mystery,Thriller",4.6,50
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,56776929.0,16776929.0,2017,tt2408288,The House,Jib,2011,72.0,Animation,7.3,58
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,56776929.0,16776929.0,2017,tt3425402,The House,Huset,2016,90.0,Thriller,4.5,476
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,56776929.0,16776929.0,2017,tt4481514,The House,The House,2017,88.0,"Comedy,Crime",5.6,33365
88,2007-04-05,The Reaping,40000000.0,25126214.0,62226214.0,87352428.0,47352428.0,2007,tt4203258,The Reaping,La cosecha,2014,84.0,"Comedy,Horror,Thriller",4.9,36
89,2011-01-07,Season of the Witch,40000000.0,24827228.0,91126600.0,115953828.0,75953828.0,2011,tt0479997,Season of the Witch,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",5.4,85777
90,1994-06-03,Renaissance Man,40000000.0,24172899.0,24172899.0,48345798.0,8345798.0,1994,tt5198910,Renaissance Man,Renaissance Man,2018,90.0,Documentary,4.7,6
94,2016-08-26,Mechanic: Resurrection,40000000.0,21218403.0,109738840.0,130957243.0,90957243.0,2016,tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016,98.0,"Action,Adventure,Thriller",5.7,67275
99,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,45425980.0,5425980.0,2012,tt1430615,Big Miracle,Big Miracle,2012,107.0,"Biography,Drama,Family",6.5,17585
100,2012-12-21,The Impossible,40000000.0,19019882.0,169590606.0,188610488.0,148610488.0,2012,tt1649419,The Impossible,Lo imposible,2012,114.0,"Drama,History,Thriller",7.6,177762
1,2012-03-09,A Thousand Words,40000000.0,18450127.0,20790486.0,39240613.0,-759387.0,2012,tt0763831,A Thousand Words,A Thousand Words,2012,91.0,"Comedy,Drama",5.9,36387
15,2015-03-20,The Gunman,40000000.0,10664749.0,18594227.0,29258976.0,-10741024.0,2015,tt2515034,The Gunman,The Gunman,2015,115.0,"Action,Crime,Drama",5.8,36053
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,23729421.0,-16270579.0,2013,tt1413495,Paranoia,Paranoia,2013,106.0,"Drama,Thriller",5.7,33149
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,23729421.0,-16270579.0,2013,tt1904995,Paranoia,Paranoia,2012,87.0,Thriller,5.3,26
21,2015-07-10,Baahubali: The Beginning,40000000.0,6738000.0,26736665.0,33474665.0,-6525335.0,2015,tt2631186,Baahubali: The Beginning,Bahubali: The Beginning,2015,159.0,"Action,Drama",8.1,93243
22,2018-03-09,The Hurricane Heist,40000000.0,6115824.0,30963684.0,37079508.0,-2920492.0,2018,tt5360952,The Hurricane Heist,The Hurricane Heist,2018,103.0,"Action,Adventure,Crime",5.1,15326
24,2015-11-25,Victor Frankenstein,40000000.0,5775076.0,31124367.0,36899443.0,-3100557.0,2015,tt1976009,Victor Frankenstein,Victor Frankenstein,2015,110.0,"Drama,Horror,Sci-Fi",6.0,47492
27,2014-06-27,Snowpiercer,40000000.0,4563029.0,88069880.0,92632909.0,52632909.0,2014,tt1706620,Snowpiercer,Snowpiercer,2013,126.0,"Action,Drama,Sci-Fi",7.1,239264
31,1986-07-01,Pirates,40000000.0,1641825.0,6341825.0,7983650.0,-32016350.0,1986,tt3485166,Pirates,Hae-jeok: Ba-da-ro gan san-jeok,2014,130.0,"Action,Adventure,Comedy",6.6,2387
36,2004-09-24,The Last Shot,40000000.0,463730.0,463730.0,927460.0,-39072540.0,2004,tt1754651,The Last Shot,The Last Shot,2010,47.0,Action,8.0,9
37,2007-03-16,Nomad,40000000.0,79123.0,79123.0,158246.0,-39841754.0,2007,tt6111842,Nomad,Nomad,2018,83.0,Drama,3.1,7
37,2007-03-16,Nomad,40000000.0,79123.0,79123.0,158246.0,-39841754.0,2007,tt6305342,Nomad,Göçebe,2017,91.0,Drama,6.3,68
39,2019-06-21,Kursk,40000000.0,0.0,4212799.0,4212799.0,-35787201.0,2019,tt2392373,Kursk,Kursk,2012,91.0,Drama,5.5,14
40,2016-11-11,USS Indianapolis: Men of Courage,40000000.0,0.0,1663785.0,1663785.0,-38336215.0,2016,tt2032572,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,2016,128.0,"Action,Drama,History",5.2,9453
48,2012-10-05,Frankenweenie,39000000.0,35287788.0,81150788.0,116438576.0,77438576.0,2012,tt1142977,Frankenweenie,Frankenweenie,2012,87.0,"Animation,Comedy,Family",7.0,89489
50,2005-09-30,Serenity,39000000.0,25514517.0,40319440.0,65833957.0,26833957.0,2005,tt6476140,Serenity,Serenity,2019,106.0,"Drama,Mystery,Sci-Fi",5.3,17904
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000.0,73921000.0,126577874.0,200498874.0,162498874.0,2017,tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",6.2,21903
60,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0,178742240.0,140742240.0,2015,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,94.0,"Action,Comedy,Crime",4.4,30828
62,2016-12-23,Why Him?,38000000.0,60323786.0,117425156.0,177748942.0,139748942.0,2016,tt4501244,Why Him?,Why Him?,2016,111.0,Comedy,6.2,89628
63,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0,175519434.0,137519434.0,2011,tt1067583,Water for Elephants,Water for Elephants,2011,120.0,"Drama,Romance",6.9,105812
